,HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Solo,TotalSpent,NoSpendings,Cabin_deck,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,First_name,Last_name,FamilySize
7771,Earth,False,TRAPPIST-1e,21.0,5.0,0.0,0.0,22.0,639.0,True,666.0,0,F,S,0,0,0,0,0,1,0,Hilley,Charpelaney,5
7570,Earth,False,TRAPPIST-1e,29.0,18.0,7.0,0.0,0.0,779.0,True,804.0,0,F,P,0,0,0,0,0,1,0,Mela,Bushallert,6
5679,Earth,False,TRAPPIST-1e,25.0,0.0,30.0,20.0,0.0,941.0,True,991.0,0,E,S,0,1,0,0,0,0,0,Gwenda,Balderts,7
2554,Earth,True,PSO J318.5-22,38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Heryle,Daughessey,4
3775,Europa,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Krabik,Listive,8
4302,Mars,False,55 Cancri e,31.0,22.0,0.0,387.36827195467424,1.0,524.0,True,934.3682719546742,0,F,P,0,0,0,1,0,0,0,Goats,Emead,8
4364,Europa,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Okula,Bacistion,4
1788,Europa,True,55 Cancri e,36.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,P,1,0,0,0,0,0,0,Neshath,Tractive,6
6778,Mars,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,D,S,1,0,0,0,0,0,0,Unchex,Must,6
6709,Earth,False,TRAPPIST-1e,44.0,143.0,47.0,0.0,717.0,87.0,True,994.0,0,E,S,0,1,0,0,0,0,0,Benew,Carezquez,5
3398,Earth,False,TRAPPIST-1e,15.0,0.0,398.0,0.0,467.0,0.0,False,865.0,0,F,S,0,0,1,0,0,0,0,Sha,Coolerson,11
6626,Earth,False,PSO J318.5-22,21.0,1.0,22.0,0.0,649.0,2.0,True,674.0,0,G,unknown,0,0,0,1,0,0,0,Lison,Franton,7
3605,Europa,True,55 Cancri e,47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,1,0,0,0,0,0,0,Megrezn,Flourbent,0
9,Europa,True,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Erraiam,Flatic,3
7588,Europa,True,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,0,1,0,0,0,0,0,Eltais,Prieress,4
3759,Mars,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,1,0,0,0,0,0,0,Tights,Mele,5
3810,Earth,False,55 Cancri e,24.0,0.0,0.0,2433.0,0.0,53.0,True,2486.0,0,F,S,0,0,1,0,0,0,0,Hen,Chenson,2
1139,Earth,True,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Helean,Brooker,3
5603,Earth,False,TRAPPIST-1e,22.0,0.0,40.0,689.0,0.0,79.0,True,808.0,0,G,P,0,0,0,1,0,0,0,Ricke,Beckerson,5
2351,Mars,True,TRAPPIST-1e,69.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,1,0,0,0,0,0,Goldch,Traie,5
1314,Mars,False,TRAPPIST-1e,44.0,485.0,2.0,210.0,0.0,351.0,False,1048.0,0,F,P,1,0,0,0,0,0,0,Frunch,Apie,8
3595,Earth,False,TRAPPIST-1e,43.0,0.0,0.0,7.0,0.0,963.0,True,970.0,0,F,P,0,0,1,0,0,0,0,Lis,Hendrys,5
227,Mars,True,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,1,0,0,0,0,0,0,Froos,Sad,5
7517,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,0,1,0,0,0,0,0,Alsha,Gocent,6
3490,Earth,False,TRAPPIST-1e,48.0,396.0,0.0,155.44594594594594,0.0,297.0,False,848.4459459459459,0,G,P,0,0,1,0,0,0,0,Leony,Mayods,9
8191,Europa,True,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,D,S,1,0,0,0,0,0,0,Ionons,Alvercal,0
2587,Mars,False,TRAPPIST-1e,25.0,314.0,2.0,648.0,92.0,0.0,True,1056.0,0,D,S,1,0,0,0,0,0,0,Whark,Teake,6
3528,Mars,False,TRAPPIST-1e,38.0,636.9960159362549,0.0,1355.0,0.0,0.0,False,1991.996015936255,0,E,S,1,0,0,0,0,0,0,Fispot,Birt,10
1705,Earth,False,TRAPPIST-1e,23.0,928.0,20.0,0.0,0.0,0.0,False,948.0,0,F,S,0,1,0,0,0,0,0,Gerek,Georgasey,12
634,Europa,False,TRAPPIST-1e,44.0,0.0,2506.0,0.0,1360.0,722.0,True,4588.0,0,C,P,1,0,0,0,0,0,0,Misadr,Ticagent,2
8511,Earth,False,TRAPPIST-1e,48.0,0.0,586.0,784.0,4.0,21.0,False,1395.0,0,F,P,0,0,0,0,0,0,1,Haryn,Clemondsey,12
4214,Europa,False,55 Cancri e,34.0,0.0,337.0,1339.0,92.0,264.0,True,2032.0,0,D,S,1,0,0,0,0,0,0,Sadir,Idlatchse,0
4568,Earth,False,TRAPPIST-1e,17.0,0.0,775.0,0.0,13.0,0.0,True,788.0,0,E,P,0,1,0,0,0,0,0,Rona,Rocholton,3
747,Earth,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Robyny,Hartz,2
7292,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Alvira,Potterry,6
8636,Europa,True,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,0,1,0,0,0,0,0,Unknown,Unknown,0
3222,Earth,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Gory,Byerry,6
191,Earth,False,TRAPPIST-1e,35.0,147.0,188.0,0.0,10.0,387.0,False,732.0,0,F,P,1,0,0,0,0,0,0,Shally,Workmans,4
7501,Earth,False,TRAPPIST-1e,73.0,16.0,0.0,722.0,2.0,89.0,True,829.0,0,F,S,0,0,0,0,0,1,0,Tancis,Bushallert,6
5850,Europa,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,P,1,0,0,0,0,0,0,Miatrix,Ametic,6
1421,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Bobbyn,Barbes,13
1461,Earth,False,TRAPPIST-1e,21.0,9.0,0.0,0.0,0.0,800.0,True,809.0,0,G,P,1,0,0,0,0,0,0,Rosiey,Ayalazquez,3
530,Mars,False,TRAPPIST-1e,31.0,697.0,0.0,612.0,0.0,0.0,True,1309.0,0,F,P,1,0,0,0,0,0,0,Cines,Ble,8
8320,Earth,False,TRAPPIST-1e,26.0,1471.0,0.0,7.0,5.0,0.0,True,1483.0,0,F,P,0,0,0,0,0,0,1,Jenne,Mckins,2
4458,Earth,False,TRAPPIST-1e,22.0,37.0,3.0,0.0,305.0,581.0,True,926.0,0,G,S,0,0,1,0,0,0,0,Mon,Marson,2
4477,Earth,False,TRAPPIST-1e,25.0,0.0,3.0,23.0,693.0,0.0,True,719.0,0,F,S,0,0,1,0,0,0,0,Heila,Davens,3
7498,Earth,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Oraine,Blandez,5
2401,Earth,False,TRAPPIST-1e,22.0,98.0,0.0,46.0,641.0,0.0,True,785.0,0,G,P,0,1,0,0,0,0,0,Kayd,Chardsons,4
1460,Europa,True,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,P,1,0,0,0,0,0,0,Izarkab,Clidly,2
2141,Mars,False,TRAPPIST-1e,35.0,174.0,0.0,381.0,0.0,62.0,True,617.0,0,F,S,0,1,0,0,0,0,0,Wealke,Ramad,8
8290,Earth,False,PSO J318.5-22,24.0,726.0,3488.0,200.0,17.0,275.0,True,4706.0,0,G,P,0,0,0,0,1,0,0,Kimena,Ellahan,8
291,Mars,False,TRAPPIST-1e,59.0,1018.0,0.0,209.0,0.0,0.0,True,1227.0,0,F,S,1,0,0,0,0,0,0,Quites,Bache,5
6785,Mars,False,TRAPPIST-1e,19.0,862.0,0.0,5.0,2032.0,0.0,True,2899.0,0,F,S,0,0,0,0,1,0,0,Cinst,Purte,5
7031,Mars,False,TRAPPIST-1e,29.0,558.0,0.0,386.0,355.0,0.0,False,1299.0,0,E,P,0,1,0,0,0,0,0,Pold,Kidne,4
8368,Europa,False,55 Cancri e,18.0,0.0,4715.0,0.0,36.0,995.0,False,5746.0,0,B,S,0,1,0,0,0,0,0,Hadirah,Hetforhaft,6
5036,Europa,False,TRAPPIST-1e,26.0,0.0,4894.0,0.0,62.0,85.0,False,5041.0,0,A,S,1,0,0,0,0,0,0,Sulatik,Dinger,2
1352,Earth,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Mael,Adavisons,9
2608,Earth,True,PSO J318.5-22,36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Duana,Figuez,5
1984,Earth,True,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,1,0,0,0,0,0,Dianya,Johnsondez,4
4225,Earth,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Karay,Beckeetter,5
3598,Earth,False,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Thell,Braymon,10
4752,Earth,False,PSO J318.5-22,56.0,1309.0,0.0,69.0,1.0,0.0,True,1379.0,0,F,S,0,0,0,1,0,0,0,Andary,Hurchez,8
3170,Mars,False,TRAPPIST-1e,47.0,2267.0,0.0,117.0,0.0,0.0,True,2384.0,0,D,P,1,0,0,0,0,0,0,Blus,Danad,0
3223,Earth,True,55 Cancri e,16.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Carma,Byerry,6
3343,Mars,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,P,0,0,1,0,0,0,0,Sweal,Erry,3
5363,Earth,False,TRAPPIST-1e,24.0,0.0,217.0,0.0,77.0,510.0,True,804.0,0,F,P,0,0,0,1,0,0,0,Jodia,Wolferguson,8
5606,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,1,0,0,0,Britta,Duranks,3
5413,Europa,True,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Hallux,Ousious,11
6406,Mars,True,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,0,0,1,0,0,Lifes,Fache,5
7631,Earth,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Cline,Pittler,11
3873,Mars,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,1,0,0,0,0,Beant,Gelte,4
1523,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Terina,Lopelases,10
3771,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Gleney,Carpennels,8
3166,Earth,True,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Weney,Franton,7
8249,Earth,False,55 Cancri e,20.0,0.0,0.0,0.0,335.0,957.0,True,1292.0,0,F,P,0,0,0,0,0,0,1,Frey,Tranklinay,4
6420,Europa,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Altara,Stioutody,5
48,Earth,False,55 Cancri e,35.0,790.0,0.0,0.0,168.04944375772558,0.0,True,958.0494437577256,0,E,S,1,0,0,0,0,0,0,Sony,Lancis,2
4797,Earth,False,TRAPPIST-1e,24.0,0.0,464.0,321.0,0.0,90.0,True,875.0,0,F,S,0,0,0,1,0,0,0,Line,Knoxtones,3
8125,Mars,False,TRAPPIST-1e,44.0,584.0963172804533,971.0,700.0,0.0,0.0,True,2255.096317280453,0,F,P,0,0,0,0,0,1,0,Scera,Sty,3
5582,Mars,False,TRAPPIST-1e,19.0,300.0,5.0,642.0,0.0,0.0,True,947.0,0,E,S,0,1,0,0,0,0,0,Tyog,Mille,9
5973,Earth,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,1,0,0,0,Violey,Hoppers,9
321,Earth,True,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Dandy,Connon,6
4849,Europa,False,TRAPPIST-1e,29.0,6.0,5.0,0.0,6235.0,434.0,False,6680.0,0,C,P,1,0,0,0,0,0,0,Mesarid,Alenter,6
7351,Europa,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Kaffias,Secont,5
2081,Earth,False,TRAPPIST-1e,24.0,0.0,1220.0,0.0,140.0,0.0,False,1360.0,0,F,S,0,1,0,0,0,0,0,Adrie,Dyers,4
6384,Mars,False,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,1,0,0,Gra,Scake,5
6539,Earth,False,PSO J318.5-22,25.0,0.0,1428.0,0.0,1483.0,0.0,True,2911.0,0,F,P,0,0,0,0,1,0,0,Gabrin,Woodwinez,9
5806,Earth,False,TRAPPIST-1e,21.0,28.0,0.0,0.0,662.0,0.0,False,690.0,0,F,S,0,0,0,0,1,0,0,Unknown,Haydenzier,11
2531,Earth,False,PSO J318.5-22,23.0,171.0,2373.0,1.0,30.0,985.0,False,3560.0,0,G,P,0,1,0,0,0,0,0,Felice,Beckeey,9
4804,Mars,False,TRAPPIST-1e,21.0,0.0,1.0,2832.0,0.0,0.0,False,2833.0,0,F,P,0,0,0,1,0,0,0,Frus,Frazo,3
4498,Europa,True,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Hadirk,Slable,5
8004,Earth,False,TRAPPIST-1e,22.0,3.0,214.0,0.0,0.0,591.0,True,808.0,0,G,P,0,0,0,0,1,0,0,Ferry,Valexandez,5
2876,Mars,False,TRAPPIST-1e,22.0,1173.0,0.0,0.0,9.0,0.0,True,1182.0,0,D,P,1,0,0,0,0,0,0,Goles,Ramad,8
8167,Earth,True,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Kendy,Fulloydez,14
2636,Earth,True,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Valex,Lopelases,10
4976,Earth,False,TRAPPIST-1e,23.0,0.0,2891.0,0.0,6.0,0.0,True,2897.0,0,F,P,0,0,0,1,0,0,0,Elindy,Simmonders,5
7867,Earth,False,TRAPPIST-1e,21.0,163.0,146.0,54.0,245.0,95.0,True,703.0,0,F,P,0,0,0,0,0,1,0,Nancey,Bookerson,8
6453,Mars,False,55 Cancri e,36.0,1339.0,6.0,7810.0,0.0,0.0,True,9155.0,0,E,S,0,1,0,0,0,0,0,Flark,Potte,7
3711,Earth,False,TRAPPIST-1e,44.0,1258.0,3.0,0.0,1.0,0.0,True,1262.0,0,F,P,0,0,1,0,0,0,0,Elle,Joycerton,8
5097,Earth,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Jandy,Bucknersony,5
7724,Earth,False,TRAPPIST-1e,20.0,2.0,2.0,876.0,8.0,0.0,True,888.0,0,G,S,0,0,0,0,1,0,0,Melica,Harmontry,4
6554,Mars,False,TRAPPIST-1e,56.0,995.0,0.0,177.0,0.0,739.0,True,1911.0,0,F,P,0,0,0,0,1,0,0,Proos,Horte,6
840,Earth,True,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Nelley,Rushorney,3
5325,Earth,False,TRAPPIST-1e,34.0,233.0,0.0,0.0,1054.0,156.0,True,1443.0,0,F,P,0,0,0,1,0,0,0,Raceky,Scotterkins,5
2529,Earth,False,TRAPPIST-1e,18.0,130.0,0.0,13.0,191.0,554.0,True,888.0,0,G,S,0,1,0,0,0,0,0,Francy,Mayder,4
6607,Europa,False,55 Cancri e,28.0,0.0,4173.0,0.0,33.0,420.0,False,4626.0,0,C,P,1,0,0,0,0,0,0,Schird,Pretive,4
7598,Earth,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Jeroy,Kimpson,3
8565,Earth,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Elice,Paulllegory,4
667,Earth,False,TRAPPIST-1e,22.0,0.0,581.0,226.0,74.0,0.0,True,881.0,0,G,S,1,0,0,0,0,0,0,Stany,Haydenzier,11
7687,Europa,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,0,1,0,0,0,0,0,Geno,Pernised,5
1742,Earth,False,TRAPPIST-1e,39.0,0.0,43.0,864.0,0.0,85.0,False,992.0,0,E,P,1,0,0,0,0,0,0,Mabela,Jenson,11
1380,Europa,False,55 Cancri e,34.0,0.0,1646.0,0.0,51.0,1462.0,False,3159.0,0,C,P,1,0,0,0,0,0,0,Alzird,Distured,13
6648,Earth,False,TRAPPIST-1e,16.0,418.0,195.0,100.0,88.0,90.0,False,891.0,0,G,S,0,0,0,1,0,0,0,Naomin,Quinnerettt,9
4852,Europa,False,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,1,0,0,0,0,0,0,Aldebah,Gealably,3
2513,Earth,False,TRAPPIST-1e,24.0,45.0,138.0,1.0,0.0,530.0,True,714.0,0,F,S,0,1,0,0,0,0,0,Daven,Perkings,0
8223,Earth,False,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Hollie,Cartez,14
5528,Earth,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,1,0,0,0,Ambert,Woody,10
5473,Earth,False,TRAPPIST-1e,62.0,761.0,15.0,0.0,0.0,170.35874439461884,True,946.3587443946188,0,F,S,0,0,0,1,0,0,0,Eleaha,Maynardner,7
1831,Europa,False,55 Cancri e,29.0,0.0,433.0,4899.0,393.0,260.0,False,5985.0,0,C,P,1,0,0,0,0,0,0,Menchah,Exibuctich,4
1469,Earth,True,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Millie,Batestonley,7
2154,Europa,True,55 Cancri e,48.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Bram,Colensid,5
3010,Earth,False,TRAPPIST-1e,32.0,0.0,632.0,0.0,0.0,0.0,True,632.0,0,F,P,0,0,1,0,0,0,0,Jodia,Pottmanley,2
6602,Mars,False,TRAPPIST-1e,29.0,456.0,230.0,363.0,0.0,0.0,False,1049.0,0,E,S,0,1,0,0,0,0,0,Coakey,Pread,11
5121,Europa,True,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,A,P,1,0,0,0,0,0,0,Keidhma,Subateful,5
1216,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,S,1,0,0,0,0,0,0,Aldhib,Gulcepusy,4
3510,Earth,False,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,1,0,0,0,0,Tarah,Castron,5
4446,Europa,False,TRAPPIST-1e,20.0,0.0,3.0,0.0,1271.0,2630.0,False,3904.0,0,C,S,1,0,0,0,0,0,0,Unknown,Inghtal,8
5220,Europa,True,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Merabik,Covetive,6
1246,Earth,True,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,P,1,0,0,0,0,0,0,Jilla,Gamberson,4
4511,Earth,False,TRAPPIST-1e,63.0,0.0,104.0,0.0,599.0,0.0,True,703.0,0,F,P,0,0,0,1,0,0,0,Dia,Hortis,6
3890,Mars,False,TRAPPIST-1e,58.0,12.0,0.0,186.0,2436.0,4.0,False,2638.0,0,F,P,0,0,1,0,0,0,0,Cinkes,Flell,8
345,Europa,True,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Mesatan,Mosteraked,11
4184,Europa,False,TRAPPIST-1e,43.0,31.0,76.0,0.0,1353.0,1713.0,False,3173.0,0,A,S,1,0,0,0,0,0,0,Terons,Diabysid,4
2446,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,1,0,0,0,0,0,Paulie,Stanleyd,4
3729,Earth,True,PSO J318.5-22,4.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Leahy,Lowelliott,9
4872,Earth,False,TRAPPIST-1e,20.0,0.0,4.0,761.0,22.0,1.0,True,788.0,0,E,P,0,1,0,0,0,0,0,Rician,Fowlaney,4
1748,Mars,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,1,0,0,0,0,0,Choney,Clake,5
133,Earth,False,TRAPPIST-1e,20.0,0.0,420.0,210.0,0.0,0.0,True,630.0,0,F,S,1,0,0,0,0,0,0,Guadae,Dayers,5
3744,Earth,True,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Hilly,Wolfaddox,8
2938,Mars,True,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,S,1,0,0,0,0,0,0,Mass,Reau,0
1238,Mars,False,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,1,0,0,0,0,0,0,Pios,Make,8
6147,Earth,False,TRAPPIST-1e,24.0,0.0,0.0,53.0,652.0,0.0,False,705.0,0,G,S,0,0,0,1,0,0,0,Benry,Haydenzier,11
6707,Earth,False,55 Cancri e,13.0,0.0,722.0,0.0,37.0,8.0,True,767.0,0,F,S,0,0,0,0,1,0,0,Violey,Woodwinton,4
8188,Earth,False,TRAPPIST-1e,38.0,22.0,9.0,40.0,732.0,0.0,False,803.0,0,F,P,0,0,0,0,0,0,1,Garyan,Sellentry,5
2150,Europa,False,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Batenar,Colensid,5
8500,Earth,False,TRAPPIST-1e,24.0,0.0,10.0,758.0,0.0,20.0,True,788.0,0,E,P,0,1,0,0,0,0,0,Stal,Nolds,6
1855,Earth,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Unknown,Unknown,0
8549,Earth,True,PSO J318.5-22,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Melice,Briggston,14
6131,Mars,False,TRAPPIST-1e,32.0,1179.0,0.0,4.0,0.0,0.0,False,1183.0,0,D,P,1,0,0,0,0,0,0,Unchal,Crité,11
5081,Mars,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,0,0,0,1,0,0,0,Frohs,Stie,2
1960,Mars,False,TRAPPIST-1e,22.0,2300.0,0.0,22.0,256.0,0.0,False,2578.0,0,D,S,1,0,0,0,0,0,0,Jur,Stpie,7
124,Mars,False,TRAPPIST-1e,36.0,2738.0,0.0,0.0,0.0,0.0,False,2738.0,0,D,S,1,0,0,0,0,0,0,Egrasp,Blie,3
6430,Earth,True,PSO J318.5-22,42.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,0,0,0,0,1,0,0,Cassa,Booneid,10
3147,Earth,False,PSO J318.5-22,19.0,0.0,463.0,269.0,0.0,4.0,True,736.0,0,F,P,0,0,1,0,0,0,0,Jasony,Klindsayer,4
3367,Europa,True,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,P,1,0,0,0,0,0,0,Mergas,Trantermle,0
2104,Earth,True,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Aarone,Batestonley,7
6974,Earth,False,TRAPPIST-1e,19.0,0.0,78.0,801.0,0.0,7.0,True,886.0,0,G,P,0,0,0,1,0,0,0,Tarah,Balley,5
3994,Earth,False,TRAPPIST-1e,29.0,13.0,0.0,664.0,74.0,101.0,False,852.0,0,G,P,0,0,1,0,0,0,0,Elanda,Garnes,14
976,Mars,False,55 Cancri e,13.0,4.0,0.0,1973.0,0.0,39.0,True,2016.0,0,F,P,1,0,0,0,0,0,0,Nutz,Bra,3
5087,Mars,False,TRAPPIST-1e,50.0,846.0,0.0,280.0,280.0,0.0,True,1406.0,0,F,P,0,0,0,1,0,0,0,Fal,Blane,5
3789,Mars,False,TRAPPIST-1e,32.0,536.0,0.0,736.0,118.0,0.0,False,1390.0,0,F,S,0,0,1,0,0,0,0,Jackix,Can,3
3838,Europa,True,55 Cancri e,48.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Tarino,Aroodint,5
3774,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Algeno,Listive,8
8197,Mars,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,0,0,0,1,0,Zers,Gene,8
7540,Mars,False,TRAPPIST-1e,39.0,1369.0,259.0,960.0,1.0,29.0,False,2618.0,0,F,S,0,0,0,0,0,1,0,Pot,Chman,6
8104,Mars,False,TRAPPIST-1e,39.0,200.0,0.0,1083.0,65.0,0.0,True,1348.0,0,F,P,0,0,0,0,0,1,0,Caish,Harta,3
2645,Mars,False,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,1,0,0,0,0,0,Popow,Sake,2
2078,Earth,False,TRAPPIST-1e,22.0,48.0,329.0,182.0,26.0,154.0,True,739.0,0,F,S,0,1,0,0,0,0,0,Ianya,Norry,2
